Code;Nom_commune;Code_postal;Zonage dentistes
76612;ST MARTIN AU BOSC;76340;1_Tres_sous_dotee
76613;ST MARTIN AUX BUNEAUX;76450;1_Tres_sous_dotee
76613;ST MARTIN AUX BUNEAUX;76540;1_Tres_sous_dotee
76614;ST MARTIN DE BOSCHERVILLE;76840;1_Tres_sous_dotee
76615;ST MARTIN DU BEC;76133;1_Tres_sous_dotee
76616;ST MARTIN DU MANOIR;76290;1_Tres_sous_dotee
76617;ST MARTIN DU VIVIER;76160;3_intermediaire
76618;PETIT CAUX;76370;1_Tres_sous_dotee
76618;PETIT CAUX;76370;1_Tres_sous_dotee
76618;PETIT CAUX;76370;1_Tres_sous_dotee
76618;PETIT CAUX;76370;1_Tres_sous_dotee
76618;PETIT CAUX;76370;1_Tres_sous_dotee
76618;PETIT CAUX;76630;1_Tres_sous_dotee
76618;PETIT CAUX;76630;1_Tres_sous_dotee
76618;PETIT CAUX;76630;1_Tres_sous_dotee
76618;PETIT CAUX;76630;1_Tres_sous_dotee
76618;PETIT CAUX;76630;1_Tres_sous_dotee
76618;PETIT CAUX;76630;1_Tres_sous_dotee
76618;PETIT CAUX;76630;1_Tres_sous_dotee
76618;PETIT CAUX;76630;1_Tres_sous_dotee
76618;PETIT CAUX;76630;1_Tres_sous_dotee
76618;PETIT CAUX;76630;1_Tres_sous_dotee
76618;PETIT CAUX;76630;1_Tres_sous_dotee
76618;PETIT CAUX;76630;1_Tres_sous_dotee
76618;PETIT CAUX;76910;1_Tres_sous_dotee
76619;ST MARTIN LE GAILLARD;76260;1_Tres_sous_dotee
76620;ST MARTIN L HORTIER;76270;1_Tres_sous_dotee
76621;ST MARTIN OSMONVILLE;76680;1_Tres_sous_dotee
76622;ST MAURICE D ETELAN;76330;1_Tres_sous_dotee
76623;ST MICHEL D HALESCOURT;76440;3_intermediaire
76624;ST NICOLAS D ALIERMONT;76510;1_Tres_sous_dotee
76626;ST NICOLAS DE LA HAIE;76490;1_Tres_sous_dotee
76627;ST NICOLAS DE LA TAILLE;76170;1_Tres_sous_dotee
76628;ST OUEN DU BREUIL;76890;1_Tres_sous_dotee
76629;ST OUEN LE MAUGER;76730;1_Tres_sous_dotee
76630;ST OUEN SOUS BAILLY;76630;1_Tres_sous_dotee
76631;ST PAER;76480;1_Tres_sous_dotee
76632;ST PIERRE BENOUVILLE;76890;1_Tres_sous_dotee
76634;ST PIERRE DE MANNEVILLE;76113;1_Tres_sous_dotee
76635;ST PIERRE DES JONQUIERES;76660;1_Tres_sous_dotee
76636;ST PIERRE DE VARENGEVILLE;76480;1_Tres_sous_dotee
76637;ST PIERRE EN PORT;76540;1_Tres_sous_dotee
76638;ST PIERRE EN VAL;76260;1_Tres_sous_dotee
76640;ST PIERRE LES ELBEUF;76320;1_Tres_sous_dotee
76641;ST PIERRE LE VIEUX;76740;1_Tres_sous_dotee
76642;ST PIERRE LE VIGER;76740;1_Tres_sous_dotee
76644;ST REMY BOSCROCOURT;76260;1_Tres_sous_dotee
76645;ST RIQUIER EN RIVIERE;76340;1_Tres_sous_dotee
76646;ST RIQUIER ES PLAINS;76460;1_Tres_sous_dotee
76647;ST ROMAIN DE COLBOSC;76430;1_Tres_sous_dotee
76648;ST SAENS;76680;1_Tres_sous_dotee
76649;ST SAIRE;76270;1_Tres_sous_dotee
76650;ST SAUVEUR D EMALLEVILLE;76110;2_Sous_dotee
76651;ST SYLVAIN;76460;1_Tres_sous_dotee
76652;ST VAAST D EQUIQUEVILLE;76510;1_Tres_sous_dotee
76653;ST VAAST DIEPPEDALLE;76450;1_Tres_sous_dotee
76654;ST VAAST DU VAL;76890;1_Tres_sous_dotee
76655;ST VALERY EN CAUX;76460;1_Tres_sous_dotee
76656;ST VICTOR L ABBAYE;76890;1_Tres_sous_dotee
76657;ST VIGOR D YMONVILLE;76430;1_Tres_sous_dotee
76658;ST VINCENT CRAMESNIL;76430;1_Tres_sous_dotee
76660;SANDOUVILLE;76430;1_Tres_sous_dotee
76662;SASSETOT LE MALGARDE;76730;1_Tres_sous_dotee
76663;SASSETOT LE MAUCONDUIT;76540;1_Tres_sous_dotee
76663;SASSETOT LE MAUCONDUIT;76540;1_Tres_sous_dotee
76663;SASSETOT LE MAUCONDUIT;76540;1_Tres_sous_dotee
76664;SASSEVILLE;76450;1_Tres_sous_dotee
76665;SAUCHAY;76630;1_Tres_sous_dotee
76666;SAUMONT LA POTERIE;76440;1_Tres_sous_dotee
76667;SAUQUEVILLE;76550;1_Tres_sous_dotee
76668;SAUSSAY;76760;1_Tres_sous_dotee
76669;SAUSSEUZEMARE EN CAUX;76110;1_Tres_sous_dotee
76670;SENNEVILLE SUR FECAMP;76400;1_Tres_sous_dotee
76671;SEPT MEULES;76260;1_Tres_sous_dotee
76672;SERQUEUX;76440;1_Tres_sous_dotee
76673;SERVAVILLE SALMONVILLE;76116;3_intermediaire
76675;SIERVILLE;76690;1_Tres_sous_dotee
76676;SIGY EN BRAY;76780;1_Tres_sous_dotee
76677;SMERMESNIL;76660;1_Tres_sous_dotee
76678;SOMMERY;76440;1_Tres_sous_dotee
76679;SOMMESNIL;76560;1_Tres_sous_dotee
76680;SORQUAINVILLE;76540;1_Tres_sous_dotee
76681;SOTTEVILLE LES ROUEN;76300;1_Tres_sous_dotee
76682;SOTTEVILLE SOUS LE VAL;76410;3_intermediaire
76683;SOTTEVILLE SUR MER;76740;1_Tres_sous_dotee
76684;TANCARVILLE;76430;1_Tres_sous_dotee
76685;THEROULDEVILLE;76540;1_Tres_sous_dotee
76686;THEUVILLE AUX MAILLOTS;76540;1_Tres_sous_dotee
76688;THIERGEVILLE;76540;1_Tres_sous_dotee
76689;THIETREVILLE;76540;1_Tres_sous_dotee
76690;THIL MANNEVILLE;76730;1_Tres_sous_dotee
76691;LE THIL RIBERPRE;76440;1_Tres_sous_dotee
76692;THIOUVILLE;76450;1_Tres_sous_dotee
76693;LE TILLEUL;76790;2_Sous_dotee
76694;TOCQUEVILLE EN CAUX;76730;1_Tres_sous_dotee
76695;TOCQUEVILLE LES MURS;76110;1_Tres_sous_dotee
76697;TORCY LE GRAND;76590;1_Tres_sous_dotee
76698;TORCY LE PETIT;76590;1_Tres_sous_dotee
76699;LE TORP MESNIL;76560;1_Tres_sous_dotee
76700;TOTES;76890;1_Tres_sous_dotee
76702;TOUFFREVILLE LA CORBELINE;76190;1_Tres_sous_dotee
76703;TOUFFREVILLE SUR EU;76910;1_Tres_sous_dotee
76705;TOURVILLE LA RIVIERE;76410;3_intermediaire
76706;TOURVILLE LES IFS;76400;1_Tres_sous_dotee
76707;TOURVILLE SUR ARQUES;76550;1_Tres_sous_dotee
76708;TOUSSAINT;76400;1_Tres_sous_dotee
76709;LE TRAIT;76580;1_Tres_sous_dotee
76710;TREMAUVILLE;76640;1_Tres_sous_dotee
76711;LE TREPORT;76470;1_Tres_sous_dotee
76712;LA TRINITE DU MONT;76170;1_Tres_sous_dotee
76714;LES TROIS PIERRES;76430;1_Tres_sous_dotee
76715;TROUVILLE;76210;1_Tres_sous_dotee
76716;TURRETOT;76280;1_Tres_sous_dotee
76717;VAL DE LA HAYE;76380;1_Tres_sous_dotee
76718;VALLIQUERVILLE;76190;1_Tres_sous_dotee
76719;VALMONT;76540;1_Tres_sous_dotee
76720;VARENGEVILLE SUR MER;76119;1_Tres_sous_dotee
76721;VARNEVILLE BRETTEVILLE;76890;1_Tres_sous_dotee
76723;VASSONVILLE;76890;1_Tres_sous_dotee
76724;VATIERVILLE;76270;1_Tres_sous_dotee
76725;VATTETOT SOUS BEAUMONT;76110;1_Tres_sous_dotee
76726;VATTETOT SUR MER;76111;1_Tres_sous_dotee
76727;VATTEVILLE LA RUE;76940;1_Tres_sous_dotee
76728;LA VAUPALIERE;76150;1_Tres_sous_dotee
76730;VEAUVILLE LES QUELLES;76560;1_Tres_sous_dotee
76731;VENESTANVILLE;76730;1_Tres_sous_dotee
76732;BUTOT VENESVILLE;76450;1_Tres_sous_dotee
76732;BUTOT VENESVILLE;76450;1_Tres_sous_dotee
76733;VENTES ST REMY;76680;1_Tres_sous_dotee
76734;VERGETOT;76280;2_Sous_dotee
76735;VEULES LES ROSES;76980;1_Tres_sous_dotee
76736;VEULETTES SUR MER;76450;1_Tres_sous_dotee
76737;VIBEUF;76760;1_Tres_sous_dotee
76738;VIEUX MANOIR;76750;1_Tres_sous_dotee
76739;VIEUX ROUEN SUR BRESLE;76390;1_Tres_sous_dotee
76740;LA VIEUX RUE;76160;3_intermediaire
76741;VILLAINVILLE;76280;2_Sous_dotee
76743;VILLERS ECALLES;76360;1_Tres_sous_dotee
76744;VILLERS SOUS FOUCARMONT;76340;1_Tres_sous_dotee
76745;VILLY SUR YERES;76260;1_Tres_sous_dotee
76746;VINNEMERVILLE;76540;1_Tres_sous_dotee
76747;VIRVILLE;76110;1_Tres_sous_dotee
76748;VITTEFLEUR;76450;1_Tres_sous_dotee
76749;WANCHY CAPVAL;76660;1_Tres_sous_dotee
76750;YAINVILLE;76480;1_Tres_sous_dotee
76751;YEBLERON;76640;1_Tres_sous_dotee
76752;YERVILLE;76760;1_Tres_sous_dotee
76753;YMARE;76520;3_intermediaire
76754;YPORT;76111;1_Tres_sous_dotee
76755;YPREVILLE BIVILLE;76540;1_Tres_sous_dotee
76755;YPREVILLE BIVILLE;76540;1_Tres_sous_dotee
76756;YQUEBEUF;76690;1_Tres_sous_dotee
76757;YVECRIQUE;76560;1_Tres_sous_dotee
76758;YVETOT;76190;1_Tres_sous_dotee
76759;YVILLE SUR SEINE;76530;1_Tres_sous_dotee
77001;ACHERES LA FORET;77760;1_Tres_sous_dotee
77002;AMILLIS;77120;1_Tres_sous_dotee
77003;AMPONVILLE;77760;1_Tres_sous_dotee
77004;ANDREZEL;77390;1_Tres_sous_dotee
77005;ANNET SUR MARNE;77410;3_intermediaire
77006;ARBONNE LA FORET;77630;1_Tres_sous_dotee
77007;ARGENTIERES;77390;1_Tres_sous_dotee
77008;ARMENTIERES EN BRIE;77440;1_Tres_sous_dotee
77009;ARVILLE;77890;1_Tres_sous_dotee
77010;AUBEPIERRE OZOUER LE REPOS;77720;1_Tres_sous_dotee
77010;AUBEPIERRE OZOUER LE REPOS;77720;1_Tres_sous_dotee
77011;AUFFERVILLE;77570;1_Tres_sous_dotee
77012;AUGERS EN BRIE;77560;1_Tres_sous_dotee
77013;AULNOY;77120;1_Tres_sous_dotee
77014;AVON;77210;3_intermediaire
77015;BABY;77480;1_Tres_sous_dotee
77016;BAGNEAUX SUR LOING;77167;1_Tres_sous_dotee
77018;BAILLY ROMAINVILLIERS;77700;3_intermediaire
77019;BALLOY;77118;1_Tres_sous_dotee
77020;BANNOST VILLEGAGNON;77970;1_Tres_sous_dotee
77020;BANNOST VILLEGAGNON;77970;1_Tres_sous_dotee
77021;BARBEY;77130;1_Tres_sous_dotee
77022;BARBIZON;77630;2_Sous_dotee
77023;BARCY;77910;3_intermediaire
77024;BASSEVELLE;77750;1_Tres_sous_dotee
77025;BAZOCHES LES BRAY;77118;1_Tres_sous_dotee
77026;BEAUCHERY ST MARTIN;77560;1_Tres_sous_dotee
77026;BEAUCHERY ST MARTIN;77560;1_Tres_sous_dotee
77027;BEAUMONT DU GATINAIS;77890;1_Tres_sous_dotee
77029;BEAUVOIR;77390;1_Tres_sous_dotee
77030;BELLOT;77510;1_Tres_sous_dotee
77031;BERNAY VILBERT;77540;1_Tres_sous_dotee
77031;BERNAY VILBERT;77540;1_Tres_sous_dotee
77032;BETON BAZOCHES;77320;1_Tres_sous_dotee
77033;BEZALLES;77970;1_Tres_sous_dotee
77034;BLANDY;77115;1_Tres_sous_dotee
77035;BLENNES;77940;1_Tres_sous_dotee
77036;BOISDON;77970;1_Tres_sous_dotee
77037;BOIS LE ROI;77590;3_intermediaire
77038;BOISSETTES;77350;2_Sous_dotee
77039;BOISSISE LA BERTRAND;77350;3_intermediaire
77040;BOISSISE LE ROI;77310;1_Tres_sous_dotee
77041;BOISSY AUX CAILLES;77760;1_Tres_sous_dotee
77042;BOISSY LE CHATEL;77169;1_Tres_sous_dotee
77043;BOITRON;77750;3_intermediaire
77044;BOMBON;77720;1_Tres_sous_dotee
77045;BOUGLIGNY;77570;1_Tres_sous_dotee
77046;BOULANCOURT;77760;1_Tres_sous_dotee
77047;BOULEURS;77580;3_intermediaire
77048;BOURRON MARLOTTE;77780;1_Tres_sous_dotee
77049;BOUTIGNY;77470;3_intermediaire
77050;BRANSLES;77620;1_Tres_sous_dotee
77051;BRAY SUR SEINE;77480;1_Tres_sous_dotee
77052;BREAU;77720;1_Tres_sous_dotee
77053;BRIE COMTE ROBERT;77170;1_Tres_sous_dotee
77054;LA BROSSE MONTCEAUX;77940;1_Tres_sous_dotee
77055;BROU SUR CHANTEREINE;77177;3_intermediaire
77056;BURCY;77760;1_Tres_sous_dotee
77057;BUSSIERES;77750;3_intermediaire
77058;BUSSY ST GEORGES;77600;4_Tres_dotee
77059;BUSSY ST MARTIN;77600;3_intermediaire
77059;BUSSY ST MARTIN;77600;3_intermediaire
77060;BUTHIERS;77760;1_Tres_sous_dotee
77061;CANNES ECLUSE;77130;1_Tres_sous_dotee
77062;CARNETIN;77400;3_intermediaire
77063;LA CELLE SUR MORIN;77515;1_Tres_sous_dotee
77065;CELY;77930;1_Tres_sous_dotee
77066;CERNEUX;77320;1_Tres_sous_dotee
77067;CESSON;77240;3_intermediaire
77068;CESSOY EN MONTOIS;77520;1_Tres_sous_dotee
77069;CHAILLY EN BIERE;77930;2_Sous_dotee
77070;CHAILLY EN BRIE;77120;1_Tres_sous_dotee
77071;CHAINTREAUX;77460;1_Tres_sous_dotee
77072;CHALAUTRE LA GRANDE;77171;1_Tres_sous_dotee
77073;CHALAUTRE LA PETITE;77160;1_Tres_sous_dotee
77075;CHALIFERT;77144;3_intermediaire
77076;CHALMAISON;77650;1_Tres_sous_dotee
77077;CHAMBRY;77910;3_intermediaire
77078;CHAMIGNY;77260;3_intermediaire
77079;CHAMPAGNE SUR SEINE;77430;1_Tres_sous_dotee
77080;CHAMPCENEST;77560;1_Tres_sous_dotee
77081;CHAMPDEUIL;77390;2_Sous_dotee
77082;CHAMPEAUX;77720;1_Tres_sous_dotee
77083;CHAMPS SUR MARNE;77420;3_intermediaire
77084;CHANGIS SUR MARNE;77660;3_intermediaire
77085;CHANTELOUP EN BRIE;77600;3_intermediaire
77086;LA CHAPELLE GAUTHIER;77720;1_Tres_sous_dotee
77087;LA CHAPELLE IGER;77540;1_Tres_sous_dotee
77088;LA CHAPELLE LA REINE;77760;1_Tres_sous_dotee
77089;LA CHAPELLE RABLAIS;77370;1_Tres_sous_dotee
77090;LA CHAPELLE ST SULPICE;77160;1_Tres_sous_dotee
77091;LES CHAPELLES BOURBON;77610;1_Tres_sous_dotee
77093;LA CHAPELLE MOUTILS;77320;1_Tres_sous_dotee
77093;LA CHAPELLE MOUTILS;77320;1_Tres_sous_dotee
77094;CHARMENTRAY;77410;3_intermediaire
77095;CHARNY;77410;3_intermediaire
77096;CHARTRETTES;77590;3_intermediaire
77097;CHARTRONGES;77320;1_Tres_sous_dotee
77098;CHATEAUBLEAU;77370;1_Tres_sous_dotee
77099;CHATEAU LANDON;77570;1_Tres_sous_dotee
77100;LE CHATELET EN BRIE;77820;1_Tres_sous_dotee
77101;CHATENAY SUR SEINE;77126;1_Tres_sous_dotee
77102;CHATENOY;77167;1_Tres_sous_dotee
77103;CHATILLON LA BORDE;77820;1_Tres_sous_dotee
77104;CHATRES;77610;1_Tres_sous_dotee
77106;CHAUFFRY;77169;1_Tres_sous_dotee
77107;CHAUMES EN BRIE;77390;1_Tres_sous_dotee
77108;CHELLES;77500;1_Tres_sous_dotee
77108;CHELLES;77500;1_Tres_sous_dotee
77109;CHENOISE CUCHARMOY;77160;1_Tres_sous_dotee
77109;CHENOISE CUCHARMOY;77160;1_Tres_sous_dotee
77110;CHENOU;77570;1_Tres_sous_dotee
77111;CHESSY;77700;3_intermediaire
77112;CHEVRAINVILLIERS;77760;1_Tres_sous_dotee
77113;CHEVRU;77320;1_Tres_sous_dotee
77114;CHEVRY COSSIGNY;77173;3_intermediaire
77114;CHEVRY COSSIGNY;77173;3_intermediaire
77115;CHEVRY EN SEREINE;77710;1_Tres_sous_dotee
77116;CHOISY EN BRIE;77320;1_Tres_sous_dotee
77117;CITRY;77730;1_Tres_sous_dotee
77118;CLAYE SOUILLY;77410;3_intermediaire
77118;CLAYE SOUILLY;77410;3_intermediaire
77119;CLOS FONTAINE;77370;1_Tres_sous_dotee
77120;COCHEREL;77440;1_Tres_sous_dotee
77121;COLLEGIEN;77090;3_intermediaire
77122;COMBS LA VILLE;77380;1_Tres_sous_dotee
77123;COMPANS;77290;1_Tres_sous_dotee
77124;CONCHES SUR GONDOIRE;77600;3_intermediaire
77125;CONDE STE LIBIAIRE;77450;3_intermediaire
77126;CONGIS SUR THEROUANNE;77440;1_Tres_sous_dotee
77127;COUBERT;77170;1_Tres_sous_dotee
77128;COUILLY PONT AUX DAMES;77860;3_intermediaire
77129;COULOMBS EN VALOIS;77840;1_Tres_sous_dotee
77130;COULOMMES;77580;3_intermediaire
77131;COULOMMIERS;77120;1_Tres_sous_dotee
77132;COUPVRAY;77700;3_intermediaire
77133;COURCELLES EN BASSEE;77126;1_Tres_sous_dotee
77134;COURCHAMP;77560;1_Tres_sous_dotee
77135;COURPALAY;77540;1_Tres_sous_dotee
77136;COURQUETAINE;77390;1_Tres_sous_dotee
77137;COURTACON;77560;1_Tres_sous_dotee
77138;COURTOMER;77390;1_Tres_sous_dotee
77139;COURTRY;77181;1_Tres_sous_dotee
77140;COUTENCON;77154;1_Tres_sous_dotee
77141;COUTEVROULT;77580;3_intermediaire
77142;CRECY LA CHAPELLE;77580;3_intermediaire
77142;CRECY LA CHAPELLE;77580;3_intermediaire
77143;CREGY LES MEAUX;77124;3_intermediaire
77144;CREVECOEUR EN BRIE;77610;1_Tres_sous_dotee
77145;CRISENOY;77390;3_intermediaire
77146;CROISSY BEAUBOURG;77183;4_Tres_dotee
77146;CROISSY BEAUBOURG;77183;4_Tres_dotee
77147;LA CROIX EN BRIE;77370;1_Tres_sous_dotee
77148;CROUY SUR OURCQ;77840;1_Tres_sous_dotee
77150;CUISY;77165;1_Tres_sous_dotee
77151;DAGNY;77320;1_Tres_sous_dotee
77152;DAMMARIE LES LYS;77190;2_Sous_dotee
77153;DAMMARTIN EN GOELE;77230;1_Tres_sous_dotee
77154;DAMMARTIN SUR TIGEAUX;77163;3_intermediaire
77155;DAMPMART;77400;3_intermediaire
77156;DARVAULT;77140;1_Tres_sous_dotee
77157;DHUISY;77440;3_intermediaire
77158;DIANT;77940;1_Tres_sous_dotee
77159;DONNEMARIE DONTILLY;77520;1_Tres_sous_dotee
77161;DORMELLES;77130;1_Tres_sous_dotee
77162;DOUE;77510;1_Tres_sous_dotee
77163;DOUY LA RAMEE;77139;1_Tres_sous_dotee
77164;ECHOUBOULAINS;77830;1_Tres_sous_dotee
77165;LES ECRENNES;77820;1_Tres_sous_dotee
77167;EGLIGNY;77126;1_Tres_sous_dotee
77168;EGREVILLE;77620;1_Tres_sous_dotee
77169;EMERAINVILLE;77184;4_Tres_dotee
77169;EMERAINVILLE;77184;4_Tres_dotee
77171;ESBLY;77450;3_intermediaire
77172;ESMANS;77940;1_Tres_sous_dotee
77173;ETREPILLY;77139;3_intermediaire
77174;EVERLY;77157;1_Tres_sous_dotee
77175;EVRY GREGY SUR YERRE;77166;1_Tres_sous_dotee
77175;EVRY GREGY SUR YERRE;77166;1_Tres_sous_dotee
77176;FAREMOUTIERS;77515;1_Tres_sous_dotee
77177;FAVIERES;77220;1_Tres_sous_dotee
77178;FAY LES NEMOURS;77167;1_Tres_sous_dotee
77179;FERICY;77133;3_intermediaire
77180;FEROLLES ATTILLY;77150;3_intermediaire
77181;FERRIERES EN BRIE;77164;4_Tres_dotee
77182;LA FERTE GAUCHER;77320;1_Tres_sous_dotee
77183;LA FERTE SOUS JOUARRE;77260;3_intermediaire
77184;FLAGY;77940;1_Tres_sous_dotee
77185;FLEURY EN BIERE;77930;2_Sous_dotee
77186;FONTAINEBLEAU;77300;3_intermediaire
77187;FONTAINE FOURCHES;77480;1_Tres_sous_dotee
77188;FONTAINE LE PORT;77590;3_intermediaire
77190;FONTAINS;77370;1_Tres_sous_dotee
77191;FONTENAILLES;77370;1_Tres_sous_dotee
77192;FONTENAY TRESIGNY;77610;1_Tres_sous_dotee
77193;FORFRY;77165;1_Tres_sous_dotee
77194;FORGES;77130;1_Tres_sous_dotee
77195;FOUJU;77390;3_intermediaire
77196;FRESNES SUR MARNE;77410;3_intermediaire
77197;FRETOY;77320;1_Tres_sous_dotee
77198;FROMONT;77760;1_Tres_sous_dotee
77199;FUBLAINES;77470;3_intermediaire
77200;GARENTREVILLE;77890;1_Tres_sous_dotee
77201;GASTINS;77370;1_Tres_sous_dotee
77202;LA GENEVRAYE;77690;1_Tres_sous_dotee
77203;GERMIGNY L EVEQUE;77910;3_intermediaire
77204;GERMIGNY SOUS COULOMBS;77840;1_Tres_sous_dotee
77205;GESVRES LE CHAPITRE;77165;1_Tres_sous_dotee
77206;GIREMOUTIERS;77120;1_Tres_sous_dotee
77207;GIRONVILLE;77890;1_Tres_sous_dotee
77208;GOUAIX;77114;1_Tres_sous_dotee
77209;GOUVERNES;77400;4_Tres_dotee
77210;LA GRANDE PAROISSE;77130;1_Tres_sous_dotee
77211;GRANDPUITS BAILLY CARROIS;77720;1_Tres_sous_dotee
77211;GRANDPUITS BAILLY CARROIS;77720;1_Tres_sous_dotee
77212;GRAVON;77118;1_Tres_sous_dotee
77214;GRESSY;77410;3_intermediaire
77215;GRETZ ARMAINVILLIERS;77220;1_Tres_sous_dotee
77216;GREZ SUR LOING;77880;1_Tres_sous_dotee
77217;GRISY SUISNES;77166;1_Tres_sous_dotee
77217;GRISY SUISNES;77166;1_Tres_sous_dotee
77218;GRISY SUR SEINE;77480;1_Tres_sous_dotee
77219;GUERARD;77580;1_Tres_sous_dotee
77220;GUERCHEVILLE;77760;1_Tres_sous_dotee
77221;GUERMANTES;77600;3_intermediaire
77222;GUIGNES;77390;1_Tres_sous_dotee
77223;GURCY LE CHATEL;77520;1_Tres_sous_dotee
77223;GURCY LE CHATEL;77520;1_Tres_sous_dotee
77224;HAUTEFEUILLE;77515;1_Tres_sous_dotee
77225;LA HAUTE MAISON;77580;3_intermediaire
77226;HERICY;77850;3_intermediaire
77227;HERME;77114;1_Tres_sous_dotee
77228;HONDEVILLIERS;77510;1_Tres_sous_dotee
77229;LA HOUSSAYE EN BRIE;77610;1_Tres_sous_dotee
77230;ICHY;77890;1_Tres_sous_dotee
77231;ISLES LES MELDEUSES;77440;1_Tres_sous_dotee
77232;ISLES LES VILLENOY;77450;3_intermediaire
77233;IVERNY;77165;3_intermediaire
77234;JABLINES;77450;3_intermediaire
77235;JAIGNES;77440;1_Tres_sous_dotee
77236;JAULNES;77480;1_Tres_sous_dotee
77237;JOSSIGNY;77600;4_Tres_dotee
77238;JOUARRE;77640;3_intermediaire
77239;JOUY LE CHATEL;77970;1_Tres_sous_dotee
77240;JOUY SUR MORIN;77320;1_Tres_sous_dotee
77241;JUILLY;77230;1_Tres_sous_dotee
77242;JUTIGNY;77650;1_Tres_sous_dotee
77243;LAGNY SUR MARNE;77400;3_intermediaire
77244;LARCHANT;77760;1_Tres_sous_dotee
77245;LAVAL EN BRIE;77148;1_Tres_sous_dotee
77246;LECHELLE;77171;1_Tres_sous_dotee
77247;LESCHEROLLES;77320;1_Tres_sous_dotee
77248;LESCHES;77450;3_intermediaire
77249;LESIGNY;77150;3_intermediaire
77250;LEUDON EN BRIE;77320;1_Tres_sous_dotee
77251;LIEUSAINT;77127;1_Tres_sous_dotee
77252;LIMOGES FOURCHES;77550;2_Sous_dotee
77253;LISSY;77550;2_Sous_dotee
77254;LIVERDY EN BRIE;77220;1_Tres_sous_dotee
77255;LIVRY SUR SEINE;77000;3_intermediaire
77256;LIZINES;77650;1_Tres_sous_dotee
77257;LIZY SUR OURCQ;77440;1_Tres_sous_dotee
77258;LOGNES;77185;4_Tres_dotee
77259;LONGPERRIER;77230;1_Tres_sous_dotee
77260;LONGUEVILLE;77650;1_Tres_sous_dotee
77261;LORREZ LE BOCAGE PREAUX;77710;1_Tres_sous_dotee
77261;LORREZ LE BOCAGE PREAUX;77710;1_Tres_sous_dotee
77262;LOUAN VILLEGRUIS FONTAINE;77560;1_Tres_sous_dotee
77262;LOUAN VILLEGRUIS FONTAINE;77560;1_Tres_sous_dotee
77262;LOUAN VILLEGRUIS FONTAINE;77560;1_Tres_sous_dotee
77263;LUISETAINES;77520;1_Tres_sous_dotee
77264;LUMIGNY NESLES ORMEAUX;77540;1_Tres_sous_dotee
77264;LUMIGNY NESLES ORMEAUX;77540;1_Tres_sous_dotee
77264;LUMIGNY NESLES ORMEAUX;77540;1_Tres_sous_dotee
77265;LUZANCY;77138;3_intermediaire
77266;MACHAULT;77133;3_intermediaire
77267;LA MADELEINE SUR LOING;77570;1_Tres_sous_dotee
77268;MAGNY LE HONGRE;77700;3_intermediaire
77269;MAINCY;77950;3_intermediaire
77270;MAISONCELLES EN BRIE;77580;1_Tres_sous_dotee
77271;MAISONCELLES EN GATINAIS;77570;1_Tres_sous_dotee
77272;MAISON ROUGE;77370;1_Tres_sous_dotee
77273;MARCHEMORET;77230;1_Tres_sous_dotee
77274;MARCILLY;77139;1_Tres_sous_dotee
77275;LES MARETS;77560;1_Tres_sous_dotee
77276;MAREUIL LES MEAUX;77100;3_intermediaire
77277;MARLES EN BRIE;77610;1_Tres_sous_dotee
77278;MAROLLES EN BRIE;77120;1_Tres_sous_dotee
77279;MAROLLES SUR SEINE;77130;1_Tres_sous_dotee
77280;MARY SUR MARNE;77440;1_Tres_sous_dotee
77281;MAUPERTHUIS;77120;1_Tres_sous_dotee
77282;MAUREGARD;77990;3_intermediaire
77283;MAY EN MULTIEN;77145;1_Tres_sous_dotee
77284;MEAUX;77100;3_intermediaire
77285;LE MEE SUR SEINE;77350;3_intermediaire
77286;MEIGNEUX;77520;1_Tres_sous_dotee
77287;MEILLERAY;77320;1_Tres_sous_dotee
77288;MELUN;77000;3_intermediaire
77289;MELZ SUR SEINE;77171;1_Tres_sous_dotee
77290;MERY SUR MARNE;77730;3_intermediaire
77291;LE MESNIL AMELOT;77990;1_Tres_sous_dotee
77292;MESSY;77410;3_intermediaire
77293;MISY SUR YONNE;77130;1_Tres_sous_dotee
77294;MITRY MORY;77290;1_Tres_sous_dotee
77295;MOISENAY;77950;3_intermediaire
77296;MOISSY CRAMAYEL;77550;2_Sous_dotee
77297;MONDREVILLE;77570;1_Tres_sous_dotee
77298;MONS EN MONTOIS;77520;1_Tres_sous_dotee
77300;MONTCEAUX LES MEAUX;77470;3_intermediaire
77301;MONTCEAUX LES PROVINS;77151;1_Tres_sous_dotee
77302;MONCOURT FROMONVILLE;77140;1_Tres_sous_dotee
77303;MONTDAUPHIN;77320;1_Tres_sous_dotee
77304;MONTENILS;77320;1_Tres_sous_dotee
77305;MONTEREAU FAULT YONNE;77130;1_Tres_sous_dotee
77306;MONTEREAU SUR LE JARD;77950;3_intermediaire
77307;MONTEVRAIN;77144;3_intermediaire
77308;MONTGE EN GOELE;77230;1_Tres_sous_dotee
77309;MONTHYON;77122;3_intermediaire
77310;MONTIGNY LE GUESDIER;77480;1_Tres_sous_dotee
77311;MONTIGNY LENCOUP;77520;1_Tres_sous_dotee
77312;MONTIGNY SUR LOING;77690;1_Tres_sous_dotee
77313;MONTMACHOUX;77940;1_Tres_sous_dotee
77314;MONTOLIVET;77320;1_Tres_sous_dotee
77315;MONTRY;77450;3_intermediaire
